Transaction_ID,Customer_ID,Transaction_Date,Product_Category,Payment_Method,Transaction_Amount,Discount_Applied,Is_Fraudulent
4fb23014-d40d-493e-b8f7-6ea05c04221f,5d667f0e-0774-4042-8c9d-903c9644715b,2022-05-19,Electronics,Cash,474.85,,0
7f141846-fdad-4928-a216-46315d375b2a,f2df60f4-1eb6-4625-8c58-bad01aa4b909,2021-05-10,Clothing,Cash,,0.0,0
d83e2659-c2ad-4ef2-b752-7689f9538b0b,a490b975-677f-496c-8025-b26060b72305,2024-08-09,Home & Kitchen,cryptocurrency,,5.0,0
a5018c3b-4f5c-4c9b-a53c-2f1ec2982f11,61705f9e-2c58-42e9-ab03-ac6e50e77c5c,2024-05-21,Toys,Cash,8636.68,15.0,0
c4435f17-33fb-4db3-8de0-0e41909aa68c,c6d24e62-2723-4316-bbe8-27c3e0285aa2,2024-01-08,Home & Kitchen,Debit Card,6600.95,10.0,1
92742261-a1c1-4032-b8e7-0a9a571f98a8,28eee406-4298-466f-84b1-48a935b97206,2021-09-21,Beauty ,Cash,,20.0,0
0c3db513-ed27-48d5-9d10-9a2eb0242cfd,e1f92d0c-9766-483b-9d7a-c27d64d6614c,2020-06-10,Clothing,Debit Card,3652.61,10.0,0
69efc00c-ab83-421e-8f03-d2e33a9bc5ea,028a07bf-5e4e-4ac5-84f0-dcba880160d5,2022-03-11,Beauty ,Cash,,0.0,0
d93ab62f-cc03-48a5-859d-3da81fa7d82f,d98b0323-f473-48c8-bc05-fc6c6461a248,2020-12-14,Beauty ,cryptocurrency,5494.75,10.0,1
ab8b6101-04d6-4fbc-b75d-8f3c5043133a,606b15a8-4ff5-42dc-9230-7c9a3368dab5,2023-08-02,Toys,PayPal,,5.0,0
b47ac2b3-752d-40d9-9876-4931f5f13336,5a63a989-ae33-41ec-a3ee-a3933ed8afe1,2025-01-16,Home & Kitchen,cryptocurrency,7345.27,20.0,1
33eda4a5-0005-45ec-b4e3-1553f918d86d,13933e9c-1dfc-4413-8846-8ac3e3a29ec0,2023-07-24,Toys,Credit Card,,20.0,0
87100d0c-816f-4a14-9278-3e66933ee02e,b6ccba64-7d8e-448e-bd6e-4aec9b240de3,2020-03-14,Beauty ,cryptocurrency,,15.0,0
ec8419e9-2c8a-4971-a559-ddafc3cf80c9,e6d75ca8-7d00-4e38-824b-66062510d8f5,2020-08-07,Clothing,Debit Card,6876.74,,0
51a38450-847d-4861-a3f0-02b83af5d749,f643e7bc-3f1a-4018-891a-a36fa22cb8b0,2022-05-02,Beauty ,Debit Card,,10.0,0
8703f6ff-7cdc-481c-b736-02003735b611,9e6b368c-0c69-4e25-9c87-0f60e9c8b078,2020-07-02,Home & Kitchen,cryptocurrency,4342.98,50.0,0
3c17fad1-a5c2-404c-aa4c-9954f0d32f92,f457eead-1d91-490c-a7e2-b8ae4b58162a,2025-02-05,Beauty ,cryptocurrency,,0.0,0
a871627e-50a6-49a2-8e5f-a36c7e07ec0f,ffce1f2b-fd9c-48ee-8b17-2a2de2b7c1a0,2022-10-12,Clothing,Debit Card,798.86,15.0,1
148142e3-b069-4a47-98ab-435242648e9d,db317b11-41f3-4cad-b966-3b39ee9a72e3,2023-01-18,Beauty ,Debit Card,4903.82,0.0,1
e6df9efc-0abc-4fca-84f0-b051e79e49e7,481d1c49-9753-4e21-a6c5-70ada58cf726,2020-12-19,Beauty,cryptocurrency,,,1
5ecd88e5-8cd7-4933-8a3d-b42cf7654ed9,4d3e7d6c-02e2-467f-ae79-1446e09a3c59,2022-02-08,Home & Kitchen,Credit Card,,20.0,1
d25436e6-0378-43b6-a95f-7522158bb3f0,200c944b-4333-4b0d-977e-524b3867c9ef,2024-07-15,Beauty,PayPal,9396.57,0.0,1
c75bb55f-1d7b-4fda-9234-63dd86a4b8a8,fa32a4ea-0e74-42c0-9446-ed952f6eb7d2,2021-10-20,Clothing,PayPal,,0.0,0
57c57818-1162-4210-abc2-7bed45243a0b,b054137a-b487-45e6-8fac-0aa1831938c6,2020-09-28,Home & Kitchen,Cash,4310.46,20.0,0
fca4a44a-43f8-4c18-8b07-353534972274,b68d32a2-87ef-4b9f-97e9-00fc15502b6c,2024-02-21,Electronics,Credit Card,8296.93,10.0,1
51dc48ff-ec46-41a4-8267-f759e5b41f2d,63b8ee1a-e0ac-45d3-b9ed-3d22b34af1de,2022-03-18,Beauty ,Credit Card,,15.0,1
6d8134ef-61d7-4007-8495-db3dd0388370,64e59df7-6330-4611-a9ab-ce8f18d8584d,2023-05-15,Beauty,Debit Card,4128.36,,1
1abee8c1-f058-4270-8831-7367ad91a7c8,17f4932b-9fff-4a5e-8636-875a42b4a6f2,2021-03-25,Beauty ,Cash,,,0
da7c8667-fae2-4661-a448-8acfdfe651a2,db655ea6-b57e-46ac-bd6f-592ae1c5a6e2,2022-09-05,Home & Kitchen,Credit Card,9683.58,20.0,1
ebda64f2-9112-455b-a499-dd7824f9691c,998b5af0-c492-4360-ad02-60e1a35b2af1,2023-08-01,Home & Kitchen,PayPal,3938.31,,0
7dfd64dd-6e56-415d-81bf-a0fa8fa42efc,6f34471b-28a9-4466-91a9-af2e9e459d29,2024-10-03,Clothing,Cash,,50.0,0
c014f505-2b7b-42be-ae11-a016da507ec5,121f4803-f0de-4316-bb8a-a042026ca3d8,2021-08-28,Home & Kitchen,Credit Card,,10.0,1
837bef1b-86a2-43fb-a6c0-5cbb4388b086,54d09df0-e7f6-44d3-a387-7c0f005ee2b4,2023-01-04,Electronics,Credit Card,2548.27,10.0,0
92ce5254-9e2e-42e5-87fc-205ab4bcc15b,7b369759-5d0d-4827-9aed-d812b5b0ba0b,2022-03-07,Beauty ,cryptocurrency,9577.67,15.0,0
541905bb-7a09-43f7-820d-7d7fc57e06dd,e09188d7-28b1-4612-9295-abce25c8e651,2020-05-14,Home & Kitchen,PayPal,,0.0,0
528cc4c9-9c11-4267-9ef9-179291451499,9fde5982-529e-4bce-9e3a-15255182658d,2023-07-05,Electronics,cryptocurrency,1308.47,15.0,1
e46ec7c2-6488-4b8d-aab4-d1943fcd28c0,f477713c-35c3-483d-ab8a-ed5300cc1029,2024-11-03,Home & Kitchen,Cash,7986.77,15.0,1
5b816747-5f50-4e9f-94db-d22d5de0b4ea,79db89d2-82e0-49e9-8540-d4873b44bea3,2024-01-06,Clothing,PayPal,5935.57,15.0,0
1d239608-43c5-4a99-92bb-8607790c5ff5,d0ccc275-0774-45be-9bfc-3a0c42bfe17e,2022-07-02,Toys,PayPal,,10.0,1
a79a2678-09e3-49ff-a420-6f61752a19bb,02a7e32c-cf35-4e82-b6b6-89d7146a8dbc,2023-10-04,Beauty,PayPal,3257.21,15.0,1
cb379a12-e4bd-40cd-a7b2-6b3fbc806be7,f8d4a49d-421d-4be5-9d9a-c59066b07352,2023-04-13,Beauty ,Credit Card,,,0
8b570ccf-9a5a-4cea-9dd5-8a691c356a7d,d2b45ddc-1566-45d4-9a70-0b50c73df632,2025-01-11,Beauty,cryptocurrency,1931.79,50.0,1
1561d85c-89ff-4f18-8eaa-f1385fcc38b9,a796549f-88b5-45d0-aa0d-09c9856f2195,2024-07-12,Toys,cryptocurrency,7518.5,0.0,0
50b87618-276f-41ab-bd84-39a8879cb0b3,3269a820-c68b-418d-b1e4-7aace4879548,2021-11-01,Toys,Debit Card,6854.71,5.0,0
0281168b-18cb-46cb-9876-8537fc6fd6a0,d137961b-c0b6-4176-a8ca-3567945489a1,2022-05-01,Beauty,PayPal,8387.16,5.0,0
98ba7405-b45f-47a1-bae8-471393711a81,84fdb4ad-2a04-4cb1-8aee-0387bf9dfbc8,2023-11-08,Toys,Credit Card,6362.03,50.0,1
5e4560a9-e854-403e-bc56-22ab5211065f,d38059d0-1b76-4033-8008-3f48e44883bf,2024-07-16,Home & Kitchen,Debit Card,7356.54,,1
4a3806b3-6c7b-4dec-a358-31ee7d67c360,ff83a651-f520-40ff-bfe3-a7983f30af33,2023-11-18,Beauty ,Credit Card,3575.12,20.0,1
da99fcb3-a3cd-411b-96e9-d4cc2fbd1859,77cd96a8-ad0c-4bd1-9461-68a91cfde139,2023-12-23,Clothing,PayPal,9761.11,50.0,1
f38c1ad9-a132-432b-8117-4bd9329933ec,148f5c65-f698-4f44-a01f-a0e31f104ff3,2020-10-05,Electronics,Credit Card,5611.46,5.0,0
a7e12ff9-c7b6-46a4-a9dc-b8a1d49bb990,9f446eb8-ac94-4975-bc3b-8db5d02fd843,2022-03-15,Home & Kitchen,cryptocurrency,,5.0,1
8742aa80-1c35-4a95-b0f7-5f7fa5800492,7e4b51d3-fd04-443a-a16a-01ecbed14e78,2021-08-13,Electronics,PayPal,9684.53,50.0,1
9209bc51-4c8b-4038-9378-35160a45ecae,875e902f-5818-41b6-a404-e536681d02db,2020-11-20,Toys,Credit Card,,50.0,0
bfa2b2be-414c-453b-9139-1b1862fb0880,b985bea2-da03-470c-aa86-8925350eb0d5,2025-01-19,Toys,cryptocurrency,3586.53,20.0,1
4abb715e-6c9e-400e-ae15-aaace7789d13,977ec0b9-bd1b-4431-8d2f-fada5708081d,2021-11-12,Clothing,PayPal,8029.98,0.0,1
3c03b7a7-f702-485f-b313-dc9467bed391,c612ecc6-d32a-4a9c-bb99-6ca66f080457,2023-12-13,Toys,Debit Card,,,0
74f6aa07-09db-4e9a-8d08-7d55b29ceaf0,f77a0ba4-137f-4a42-aa50-c90a1193253e,2023-06-16,Beauty ,PayPal,,5.0,0
ab0a1781-3591-4442-987a-9330c14d4374,18431b7d-894d-4172-aa6e-338dc603ea7a,2024-04-11,Beauty ,Cash,,,1
a4304abf-1cad-4183-ab3f-a5290fa88e21,85f8dfee-ac77-4b2f-ba41-17ba8388d759,2021-11-20,Electronics,Credit Card,5020.15,5.0,0
2b3a8ff6-5111-4525-9d5e-b522746fd0b9,699f7510-1f37-4d6b-a9c5-d3355cd89f74,2021-03-15,Beauty ,Cash,,50.0,0
34a08a8a-91af-4b2a-a7da-85663dce1007,df1c7384-3e18-47d1-a317-8edd8fe8dc8d,2024-06-13,Beauty,PayPal,,15.0,0
90b6901f-0918-4719-b9db-eae2429c25eb,d35f3413-effa-4e93-9015-3536418b16c2,2022-07-16,Toys,Cash,,0.0,1
450237fe-1b47-4890-b173-26c99e3ef157,18d07ae0-ff73-43b9-a0de-7e7f5273b2ad,2020-12-23,Beauty,PayPal,9373.94,5.0,1
f1f5f9e2-867c-4c68-913a-2f8a5d860aba,32e734f5-ca1a-4891-a02b-4ef3d23240b7,2021-11-15,Electronics,Credit Card,,5.0,0
28c8d387-4e74-4bf1-bfb8-c7b613775712,f477713c-35c3-483d-ab8a-ed5300cc1029,2024-01-01,Home & Kitchen,cryptocurrency,,50.0,1
309589bb-e4d2-46d8-92dc-e03b0ca6cc4d,065783b3-39dd-482a-83bf-cfa7c8f772a1,2022-10-27,Beauty ,Debit Card,,10.0,0
48f21ff9-08ed-4624-a5af-31c7c6260eb8,a8299362-3dea-4e0d-a788-916546d053ba,2021-12-25,Beauty,Cash,,15.0,1
77ada233-0cd3-4e4f-9e40-bc92b44f3a3c,06004259-2f5c-42ce-b770-f1e05e7109ed,2022-12-31,Beauty ,Cash,,10.0,0
e2b9992a-d519-454f-8d13-ccf81a557da8,58ee1fbc-8bdc-4fd9-a57c-23ed60a1e556,2021-05-23,Clothing,Cash,1812.17,50.0,0
365f14be-80bb-4e75-be59-008cb72947c5,8dfee284-6cc5-4944-a157-b5d126230af0,2021-10-16,Toys,Cash,,15.0,1
21064f0f-6e65-4f84-a3c8-4b0be3a83e05,e21edd12-ad2a-4561-b981-333af0b9d172,2020-12-22,Beauty ,cryptocurrency,,5.0,1
06ddccd2-4cf0-48fd-9067-265c27de504c,ce9ce5ec-ca99-4344-b467-b313a3a628dd,2020-03-24,Beauty,Credit Card,6460.72,10.0,1
ade32f7c-6220-4992-a4a1-c9119289b811,6400619d-2bce-44ef-ad90-00887d6294f8,2024-07-01,Toys,Credit Card,6453.08,0.0,1
e7a9668c-c55d-4033-a5fc-2b7f3eb26d8f,fdd15c31-3788-452a-83a5-16398d8f5882,2024-04-13,Clothing,cryptocurrency,4693.73,50.0,0
41877505-abd6-4c8b-9ab8-d8cc37f067f6,fccb4ba4-8ced-4243-9d2a-733d64eb0d44,2024-10-22,Beauty,cryptocurrency,,,0
f52e5550-f53f-4ae2-8670-96d643f8afde,21f0365b-8a4f-4320-a2be-c8ec4ef9ae1e,2021-05-09,Beauty,Credit Card,,10.0,0
1ac3aeff-62a7-461c-960e-7f6423961f5a,7c8856cf-2555-4e5b-8534-5959f3eb1348,2024-07-24,Toys,Credit Card,,20.0,1
a4d03228-1297-442d-9ca2-06320293a48e,a3a92e93-aa83-45c8-b834-c031d47955e0,2024-05-11,Toys,Debit Card,,50.0,1
885985fe-7f9c-4588-8774-e0609739ac83,e5f667a4-cc92-4802-b197-f5719f27f121,2024-05-08,Electronics,PayPal,,5.0,1
e4a93f1b-ed31-40bb-9e7a-abc8e573a151,1f5da6e1-44c2-4b40-8b5d-e498f3782cf0,2024-06-22,Beauty ,cryptocurrency,,5.0,0
3108b0db-1d90-47c7-bc88-1ad63963f749,b7c9c8fb-a35b-4298-a272-8b30aab9e84e,2024-03-02,Clothing,Debit Card,8003.55,0.0,0
3c2b5dfa-df8b-42e1-a048-673cf0c95f7b,b7c9c8fb-a35b-4298-a272-8b30aab9e84e,2022-06-29,Beauty ,Cash,2201.54,15.0,1
7cfcbf84-912e-4a4c-b5f0-fa842392289d,e9f25b61-4e2f-4822-b884-36301b44dcc9,2024-03-10,Beauty,Cash,9365.97,5.0,1
287d1da2-da52-43f4-b215-e85809a183d4,e70a8489-2f8f-4443-9925-9cb34001813f,2021-09-21,Toys,cryptocurrency,,15.0,0
18bd36a2-d941-424b-b5da-2e03eeed4a96,53bb93d6-cf41-43c8-b6d4-c9866032d57b,2022-01-22,Electronics,Credit Card,,20.0,0
d5d4ce12-b75b-4369-a1f2-7b22e13a05e1,6a8c2fec-79d8-484a-8b08-d3579a7f437d,2021-05-28,Clothing,Debit Card,,,0
cfdf70e1-d5d4-4729-8bc2-bbd831e5f880,5e23daf8-d8b3-4652-a36f-12d259d03a4a,2023-06-16,Electronics,Debit Card,5544.0,10.0,1
5e5f1c5e-de67-45b6-aa3f-8375a594e173,d9c83da6-8e7d-4187-963e-37560c201af6,2021-05-13,Toys,Debit Card,3007.28,,0
43a88914-680c-48f8-9d07-12446384482d,076a3867-1de8-4794-954d-b5a4ae7340ad,2022-07-29,Home & Kitchen,Cash,1784.42,0.0,0
4bb77db1-4322-43c1-8809-c11eb38a7ad4,f1123855-236f-4851-af5f-c39bfb56941f,2023-07-08,Clothing,PayPal,,20.0,1
f86526d0-0266-47fa-b063-65b70f1e950d,2b5665a4-5a71-4b39-94e1-68514bcc822c,2021-10-16,Beauty,cryptocurrency,1107.89,,0
5ebb9cec-6762-4239-bbc1-2a0cbe31dc54,62797172-ac07-42e4-bd91-2930238a2c8a,2022-02-05,Clothing,PayPal,4354.43,20.0,1
b94e8da2-a0b4-4540-b30a-351165cf3801,419c9587-0190-4d3f-8996-d1ee4183442e,2021-01-03,Beauty,Debit Card,,5.0,1
06eb9d05-36fb-4046-94db-5c782e3c289e,d2c53aec-ae75-4be5-96d6-d324229c4438,2022-11-27,Home & Kitchen,Credit Card,3650.77,10.0,1
7731e49f-62a9-4f25-999b-330d7a25f96e,f93ee2e7-5dad-4d2b-92b0-a4cc96673931,2023-09-25,Toys,Cash,6309.81,10.0,0
6025143f-619b-43f4-bc96-2ebe0970030d,241e11a1-3cb3-4625-9983-eb262d8fea23,2023-02-02,Electronics,cryptocurrency,,20.0,0
b219c5b3-f759-4f2d-badf-0852be3de12d,794b2db3-b6e2-43cd-930a-f84d08b0de5e,2023-09-11,Beauty,Cash,4948.8,,1
e098aecd-6e22-45c1-bf05-bbcb2d9a46f1,a5586786-3600-4a47-ab0d-767a362c5be3,2020-12-19,Beauty,Cash,8790.02,,1
9c86dca2-d3a3-4959-809f-e14cc297fd85,49a5cda3-0961-4007-8bac-b7a34a89dad5,2021-11-19,Toys,Debit Card,,20.0,1
c3ca41b6-959d-489f-ade8-0fa9cc351622,d3f3cf74-c4ec-4ce1-8107-430e65fd4f56,2023-05-15,Beauty ,Debit Card,3347.87,10.0,1
bb2d03db-f5a7-432c-8ef4-1431bdb10e00,d2e735aa-ed74-4e90-87ea-cf131d7e36af,2022-12-05,Beauty ,Credit Card,,10.0,1
21267dbe-95bf-4980-94c9-dff63a6dd637,73458105-bc85-4e55-b205-644220c1881f,2021-11-04,Beauty,Credit Card,9840.6,5.0,1
257a8ca4-976f-439e-9b5e-9879db18ea41,e655236e-660e-4063-bbf5-4da12abab74f,2021-10-06,Toys,Debit Card,,15.0,1
d55a0296-0cb9-4ee9-acf3-bee0bfd05d4c,21f0365b-8a4f-4320-a2be-c8ec4ef9ae1e,2022-11-10,Beauty ,cryptocurrency,7395.3,10.0,0
62cc4696-7806-4b8e-a993-acf00c76f34e,3f2d4ebd-a474-4bb6-bd95-de4fe418b6b8,2021-01-14,Clothing,Cash,,50.0,0
11f07820-8bb5-40af-86e8-4ed2860aaedc,bff55d61-4e3e-4292-8763-c1c190ee85e7,2021-04-11,Toys,Cash,9178.85,15.0,0
6ee37372-82ef-402c-9d1e-00d7ba678714,093b30a6-bf99-4d30-a4aa-37a4713e5637,2024-05-11,Clothing,Cash,4902.3,0.0,1
61ae831e-6912-4f4a-8911-a269ea5b067e,a52e00c6-b0e0-4dfc-a4d6-099da54f25ab,2021-04-04,Clothing,Debit Card,,20.0,0
1171cf97-fa79-4799-afbc-aa030d6f8464,c4c10477-f478-46ab-869e-af51d31c3146,2021-12-14,Beauty ,PayPal,,,1
4e75289b-c277-44fa-ab5c-ed670b111fe6,93ed19a3-dd96-4026-8b63-8d63bf2bc79b,2022-09-11,Beauty,Cash,,5.0,0
c004237b-1015-4720-a9b6-af8f7d76c862,fb04860d-582c-46fc-a0f3-dd18c5885e50,2024-03-06,Home & Kitchen,cryptocurrency,293.47,50.0,0
81fd1d3f-0379-4522-a946-9f9ab413e06f,1fa9a0cd-4e44-4968-8a2b-7ce2b6976b15,2024-07-01,Clothing,cryptocurrency,,15.0,1
8c71c542-6efc-423f-b483-393238b55405,3109b853-a93d-402e-9540-d5f47d21e61d,2022-09-21,Beauty,PayPal,,0.0,0
fed3aaa3-0684-437b-8a45-80d146dc4b52,ea96aa3c-300e-448f-a902-1b4b66a4ffd9,2023-07-08,Beauty,PayPal,,5.0,1
43a36c4d-ea57-4fcc-8b96-35208e48d851,1935cad4-5a5e-45fe-91fa-df93dcf1a0b8,2022-04-07,Toys,cryptocurrency,,5.0,0
67889495-598c-497a-92e0-9d6b5f9fc205,1cbdc7b4-2d8b-416a-8210-b583d84374d4,2023-09-23,Clothing,Cash,,10.0,0
25003f11-c43e-4d0e-b805-db65f613c643,5102e82b-176a-4c5a-b60e-66144f9e3f45,2020-07-09,Toys,Credit Card,,10.0,1
e5112b49-e3f6-4141-92d0-31b7ec56fd57,f78a21ee-1e88-4320-84db-e4f52628d8af,2021-02-11,Beauty ,Credit Card,,15.0,1
ab8edf12-644b-4ba4-bbdb-28dad4246944,54d09df0-e7f6-44d3-a387-7c0f005ee2b4,2020-03-13,Home & Kitchen,Debit Card,6968.0,,0
94d0eb7d-382f-4049-85a6-14290001b4e2,f78a21ee-1e88-4320-84db-e4f52628d8af,2022-06-13,Beauty ,cryptocurrency,6894.61,50.0,1
37e8bd43-d036-47b5-857b-6f263d8f5487,26f12e38-00cd-4bd9-a955-f012ea63431a,2024-02-21,Home & Kitchen,cryptocurrency,,15.0,1
fa3513f2-2462-4b28-a661-bde06c910645,e1d058a2-d041-4f64-ba62-d14c8c9557b1,2022-10-10,Clothing,PayPal,,20.0,1
33658c2f-d8be-46d3-b504-1a1609032d6f,e3783318-6d9c-436e-9d68-6bbc5d3f3e65,2023-04-21,Electronics,cryptocurrency,,0.0,0
eaf961a0-3020-4a15-a0dd-dd5f03beb62a,b7c9c8fb-a35b-4298-a272-8b30aab9e84e,2022-01-17,Electronics,Cash,8386.93,10.0,0
24e811b9-b5ab-4548-975e-26b144d991d1,95b1cc0b-0b6c-4f31-9b80-c6584ebcc2ec,2020-08-26,Electronics,cryptocurrency,,5.0,0
7cd06628-a8ca-42a9-ac0c-718801ac705d,2b5665a4-5a71-4b39-94e1-68514bcc822c,2022-05-10,Beauty ,Credit Card,,20.0,1
08fb6809-8651-4f1e-baa1-21d34422ce88,38add5e7-4a3b-4f57-9171-0bf0cc30f38d,2021-01-11,Beauty,Credit Card,9840.54,5.0,0
cdf2aaf4-ccd7-471c-be56-3d4d0f45c1e7,085534ce-fb77-432a-afad-f2c0899d555d,2021-10-04,Home & Kitchen,Debit Card,1791.76,5.0,1
f2749b65-4265-492d-8e8a-a822b45e940c,64776941-6c7b-4e3d-b11f-e02e99912f54,2022-05-28,Beauty,Cash,,15.0,1
b0f67297-2975-4154-9385-191151bab179,e42a00bb-a6d1-4725-aa1c-911443de9581,2024-09-23,Toys,Credit Card,3758.44,15.0,0
e8eccd59-7360-455d-91c8-084a39d4c0e9,74fe5af4-1607-4e76-b0eb-4b2e25acc453,2022-06-18,Home & Kitchen,cryptocurrency,,20.0,0
577c97e3-dfdf-49cf-aec0-9567b8897979,cc0178bb-aa5a-4260-9f21-9a5aed55f725,2025-02-07,Clothing,cryptocurrency,,0.0,1
bbc9a3c6-14ca-45a6-b929-bb6441703e9d,b985bea2-da03-470c-aa86-8925350eb0d5,2023-01-22,Beauty,Cash,,10.0,0
afdebb89-2d02-4b6b-a841-10a5a7420095,00e36bf4-36fa-4f7c-a74b-27f086a3da07,2023-08-02,Toys,PayPal,,20.0,1
e7d90314-54a7-4d96-96ff-61fb7a7977a5,c2fac90e-1bb9-45f7-91d3-ef99b6aa7855,2023-05-29,Toys,Debit Card,730.4,15.0,1
aaf630d3-9e5f-4605-89c5-cf8c73bbc20d,71361186-16c2-420f-b3f7-c9a632cc21af,2020-07-18,Home & Kitchen,PayPal,,0.0,0
20fe9eaa-fb63-47f3-b40a-a4f4c67b4761,b06292dd-aebf-49dc-a595-8ab2d61da676,2023-05-08,Toys,cryptocurrency,1899.81,15.0,1
d911f1f6-14ac-408e-8a07-c471dae6aef6,66a673d6-b747-40a7-afec-40981e627741,2020-08-24,Electronics,Cash,,15.0,0
b1851ab6-3549-4bed-9770-f73b49c4e12f,242afe50-78bd-4333-9aa6-4f5b90b6be66,2024-01-04,Home & Kitchen,PayPal,,20.0,0
b05a89c2-8a5e-4fa3-a10a-3a80a14554b3,7a4fe1c4-0909-454c-b4bc-7ad8e0cb8c90,2023-10-24,Home & Kitchen,Cash,,10.0,0
43c5e8d2-5d02-4bf4-b240-c6286b32a625,61ceda30-56d4-4a59-a1e5-aa8c8035457c,2021-09-25,Clothing,Cash,,5.0,1
4ab2b59b-56f1-4a58-848f-8f528b5b21c4,f4d84314-7312-4580-b92c-4ea8e8c801e3,2021-12-29,Beauty,Credit Card,6032.58,,1
8996374d-49d9-4516-9c96-e0b3c4e32705,fe9b5ac9-c9a3-4310-bd31-8144c4990037,2020-08-12,Toys,Debit Card,,0.0,0
797c4a73-3f55-4e1f-9131-3b4003e75b76,804c8f39-04ae-4d2c-b64b-f077518184b5,2024-06-14,Beauty,Cash,6269.51,0.0,1
329f47c2-15e1-4804-adf0-1b8114d2aa53,c4b12a10-a870-424b-89b3-fffddfd6e3ea,2024-11-15,Clothing,cryptocurrency,8816.72,0.0,1
a4465045-df6d-4f3c-80b6-7e3d168ce659,50882d77-d367-4c4c-897d-2f48779af7e5,2020-07-01,Home & Kitchen,Credit Card,,50.0,1
35a4ae6a-e1e5-4db6-8062-3daf4f79c2e2,bf482a74-20bc-4d4f-b679-29f21468ab99,2024-05-30,Home & Kitchen,PayPal,4557.49,,1
76520788-ddb0-45a1-8241-d607f5d982d4,11e938cd-7bd2-4ac1-8aae-5053096a52bf,2022-04-28,Beauty,Cash,,15.0,0
e690f116-6b0e-4af2-886a-40816a142577,d22e6490-91e0-4efa-9600-b5060d1e9877,2020-08-20,Toys,Cash,,0.0,0
dfd875dd-8c91-4a5f-8d13-bda746b322bd,f1c1e9df-1362-46f6-9c84-26444f946773,2021-12-13,Beauty ,PayPal,1430.41,15.0,0
4fccd9e6-bd22-4203-a8dd-6aca0fbd2b84,67df634c-6ef8-4383-bb07-843c89309f77,2023-03-10,Electronics,Credit Card,,50.0,1
6b332c33-6435-42d7-b6ed-23aaf16370ae,d4982e23-bafd-4067-80a5-a248a109fcb4,2020-12-26,Home & Kitchen,Credit Card,,15.0,0
9331f9ff-6043-4fa3-986c-27d3c79432b3,b29e1a75-1050-4cba-9b47-004b7e4c2983,2024-09-23,Home & Kitchen,cryptocurrency,,0.0,0
42c67326-8c5d-4138-99d1-925da6ba1e1f,a8299362-3dea-4e0d-a788-916546d053ba,2023-09-13,Electronics,Credit Card,7609.97,,0
bf80358d-7f69-4af3-b749-4c868ed6ae04,d3b83585-3cc4-4c70-bec9-64ffecd41740,2025-02-11,Home & Kitchen,Credit Card,,20.0,1
69d25379-4938-44d1-bb59-2b0f573a752e,7b369759-5d0d-4827-9aed-d812b5b0ba0b,2024-01-06,Electronics,Debit Card,,,0
9e50f5b3-2e91-4eeb-b36e-30e6fa0b9afb,590115b2-e867-4aba-924c-5ec10fb3c26c,2020-08-13,Beauty,PayPal,,5.0,1
4924a1d7-0846-4d35-a67a-d1c339ec4302,200c944b-4333-4b0d-977e-524b3867c9ef,2023-06-06,Home & Kitchen,Cash,4882.31,0.0,1
9d9e66f0-8b66-4bbc-919a-4e793fc62d9f,70f4c225-31bc-49c7-8d2f-ed62a07bf2b8,2023-04-22,Beauty,Debit Card,,20.0,0
ca3b0123-24eb-4e29-84cb-8f38c01bf697,7bcca9b7-5f07-42b2-9121-0546208386e0,2024-06-03,Beauty ,Debit Card,,15.0,1
d449d8ce-4142-4aa4-b67c-1c1180bcb8c6,a528540c-68ba-411b-9928-85ed84d3a5a2,2024-08-18,Beauty,PayPal,969.35,15.0,1
82f949d3-ef0c-41e2-b5e1-e39e9958f97b,9305789b-9ed9-4f55-97bc-8b8d2670baa1,2021-03-06,Home & Kitchen,Cash,,0.0,1
ba5dabfd-0d7c-410a-a656-e07105095602,6c5bf20d-dda8-44ab-b201-4890c6e35f0e,2020-12-05,Electronics,Credit Card,,15.0,1
c2eb2355-d99a-4a52-9e8e-1f1728067aaf,94b1ca90-3dc0-49b9-a47c-1d218fcacad4,2024-07-17,Home & Kitchen,PayPal,,10.0,1
5b6d0705-8ea0-470e-a708-a201845f7f98,65012917-09ff-429a-8827-6e51c9075416,2023-05-31,Beauty,cryptocurrency,,,1
404e906c-9ede-42aa-b01f-e06873cbe68f,20a5a155-5b5e-455f-a7ff-f26f3d2647c9,2021-08-02,Electronics,cryptocurrency,7390.52,0.0,0
3adacb7c-5315-452d-a08e-678e4000d069,b7c5a0ac-efef-45fb-8b78-000066b39eab,2022-05-20,Electronics,Debit Card,,,1
f5f35239-456f-4502-ba62-ddbd267950c3,0f98f657-3bf5-4218-8fec-f42b5ab87f89,2022-06-28,Electronics,Credit Card,3658.55,15.0,0
563fa760-ae79-42e9-8ebd-2b7e749c9c1e,ec1bc93b-c3b1-4670-8957-a4cf527be618,2024-02-10,Home & Kitchen,cryptocurrency,9498.64,15.0,1
ba632705-ce05-47df-99a8-260b56fc2fb3,300e31db-dcb9-4568-8232-740db6b378cc,2023-08-30,Clothing,Credit Card,,5.0,0
bdb5b799-a69a-42fc-8f6f-d50cabba4dad,6c784d72-1778-470d-b4b7-871a3f39803b,2024-05-05,Clothing,Credit Card,5407.49,50.0,0
